Protein	Description	Gene	tenE_ECDdel293	tenK_ECDdel293	FC	Pvalue	log2FC	Sig	UPDOWN
Q96RY7	Intraflagellar transport protein 140 homolog	IFT140	61230	3047.06207772866	20.0947661839702	0.000929294414202916	4.32874788566102	Significant	up
Q96S52	GPI transamidase component PIG-S	PIGS	194480	474428.592518655	0.409924703246786	0.111133681227241	-1.28656916132416	Nonsignificant	None
Q96S55	ATPase WRNIP1	WRNIP1	677840	1561594.16881824	0.434069243811896	0.124795706213993	-1.2040028915364	Nonsignificant	None
Q96S59	Ran-binding protein 9	RANBP9	170420	490702.036396027	0.347298334548709	0.0776695771553714	-1.5257526025206	Nonsignificant	None
Q96S66	Chloride channel CLIC-like protein 1	CLCC1	458790	710599.990780636	0.645637497822076	0.25097715622073	-0.631203723906501	Nonsignificant	None
Q96S97	Myeloid-associated differentiation marker	MYADM	199950	60336.6783500202	3.31390466740755	0.121774109836614	1.72853210049641	Nonsignificant	None
Q96SB4	SRSF protein kinase 1	SRPK1	534830	560973.244603001	0.953396628351674	0.420643843135088	-0.0688515715029763	Nonsignificant	None
Q96SI9	Spermatid perinuclear RNA-binding protein	STRBP	55505	131902.774121212	0.420802370304916	0.117246664358771	-1.24878526378966	Nonsignificant	None
Q96ST2	Protein IWS1 homolog	IWS1	282750	188134.56360249	1.50291363046624	0.377327228708159	0.587762102748375	Nonsignificant	None
Q96SW2	Protein cereblon	CRBN	144470	538347.122569205	0.268358451161645	0.0415817890561904	-1.89776677261574	Significant	down
Q96T21	Selenocysteine insertion sequence-binding protein 2	SECISBP2	20033	40371.2696840731	0.496219221163194	0.16118682981066	-1.01095047545762	Nonsignificant	None
Q96T76	MMS19 nucleotide excision repair protein homolog	MMS19	900520	790389.628425318	1.13933681264782	0.494612333059771	0.18819430201153	Nonsignificant	None
Q96TA1	Protein Niban 2	NIBAN2	569410	255451.776466727	2.22903127891994	0.230244718953151	1.1564168613828	Nonsignificant	None
Q96TA2	ATP-dependent zinc metalloprotease YME1L1	YME1L1	67535	84412.2697831736	0.800061414927882	0.340097859019073	-0.321817345373488	Nonsignificant	None
Q99426	Tubulin-folding cofactor B	TBCB	261800	85008.3627501847	3.07969700309787	0.138510850783317	1.62278841792307	Nonsignificant	None
Q99439	Calponin-2	CNN2	995900	341181.168187666	2.91897705049244	0.151699831493833	1.5454628681643	Nonsignificant	None
Q99442	Translocation protein SEC62	SEC62	61484	138371.918043837	0.444338713152198	0.130702284103446	-1.17026825279762	Nonsignificant	None
Q99459	Cell division cycle 5-like protein	CDC5L	448630	709382.394133988	0.632423363914587	0.243084685822451	-0.661037428043267	Nonsignificant	None
Q99460	26S proteasome non-ATPase regulatory subunit 1	PSMD1	1141800	252063.681449968	4.5298076796781	0.0663431640827221	2.17944979961708	Nonsignificant	None
Q99471	Prefoldin subunit 5	PFDN5	317270	128938.190981548	2.46063635285067	0.199121905144838	1.29903146368651	Nonsignificant	None
Q99497	Parkinson disease protein 7	PARK7	1583000	546711.48214183	2.89549433605884	0.153757540540854	1.53380967474242	Nonsignificant	None
Q99536	Synaptic vesicle membrane protein VAT-1 homolog	VAT1	1274500	628353.984248803	2.02831529989209	0.26233304186172	1.02028193549382	Nonsignificant	None
Q99538	Legumain	LGMN	88370	24701.3302315611	3.57754012320717	0.105868264274197	1.83896794730901	Nonsignificant	None
Q99567	Nuclear pore complex protein Nup88	NUP88	260970	245213.376837958	1.0642567847041	0.473179255166068	0.0898462874207796	Nonsignificant	None
Q99569	Plakophilin-4	PKP4	70179	135290.869137972	0.518726802829762	0.174644011272094	-0.94695317860695	Nonsignificant	None
Q99570	Phosphoinositide 3-kinase regulatory subunit 4	PIK3R4	87194	203455.105756399	0.428566290709849	0.121652707506929	-1.2224097169641	Nonsignificant	None
Q99575	Ribonucleases P/MRP protein subunit POP1	POP1	62130	27196.8739673429	2.28445372341702	0.222268067137065	1.19184921791385	Nonsignificant	None
Q99584	Protein S100-A13	S100A13	183010	112177.708445516	1.63142929674737	0.344177153956071	0.706136464939904	Nonsignificant	None
Q99613	Eukaryotic translation initiation factor 3 subunit C	EIF3C	1603300	2648537.40138234	0.60535297676491	0.226839715513402	-0.724151482528151	Nonsignificant	None
Q99615	DnaJ homolog subfamily C member 7	DNAJC7	1362400	1980870.92714221	0.687778280418061	0.275925339295801	-0.539984537655856	Nonsignificant	None
Q99623	Prohibitin-2	PHB2	3016800	2924243.63337114	1.03165138689972	0.458230580076718	0.0449555411507726	Nonsignificant	None
Q99714	3-hydroxyacyl-CoA dehydrogenase type-2	HSD17B10	3049300	1304204.8255138	2.33805299623754	0.214882694764941	1.22530763155586	Nonsignificant	None
Q99715	Collagen alpha-1(XII) chain	COL12A1	930700	498357.013574518	1.86753667481161	0.292185592669272	0.901136575035558	Nonsignificant	None
Q99720	Sigma non-opioid intracellular receptor 1	SIGMAR1	63976	117588.072675404	0.544068786437231	0.189886480762717	-0.878139032422216	Nonsignificant	None
Q99729	Heterogeneous nuclear ribonucleoprotein A/B	HNRNPAB	8706400	12436426.2708923	0.700072497545175	0.283128421935614	-0.514423763639623	Nonsignificant	None
Q99733	Nucleosome assembly protein 1-like 4	NAP1L4	545790	543471.616282054	1.00426587819582	0.445352064565368	0.00614127165301259	Nonsignificant	None
Q99755	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	PIP5K1A	79743	118339.806257247	0.673847647060151	0.26771984772147	-0.569505651368235	Nonsignificant	None
Q99757	Thioredoxin, mitochondrial	TXN2	94280	29263.6119275661	3.22174857407773	0.128037676182447	1.68784391021933	Nonsignificant	None
Q99798	Aconitate hydratase, mitochondrial	ACO2	1079100	331112.173309734	3.2590163907703	0.12545687565459	1.70443660792906	Nonsignificant	None
Q99805	Transmembrane 9 superfamily member 2	TM9SF2	356150	435645.492373687	0.817522518273878	0.349711786351124	-0.290669625371897	Nonsignificant	None
Q99816	Tumor susceptibility gene 101 protein	TSG101	114170	93599.3011770551	1.21977406416777	0.465274461731124	0.28661394558249	Nonsignificant	None
Q99829	Copine-1	CPNE1	33909	131193.391727078	0.258465762288858	0.037700283216629	-1.95195490853463	Significant	down
Q99832	T-complex protein 1 subunit eta	CCT7	7033000	8291092.01788721	0.848259793140276	0.366369370381019	-0.237421913973092	Nonsignificant	None
Q99848	Probable rRNA-processing protein EBP2	EBNA1BP2	181960	51795.5025687085	3.51304632595511	0.109504999700439	1.81272260126425	Nonsignificant	None
Q99873	Protein arginine N-methyltransferase 1	PRMT1	4055800	6108523.55927855	0.663957494907167	0.261868174510569	-0.590837208510111	Nonsignificant	None
Q99961	Endophilin-A2	SH3GL1	555010	770039.882730907	0.720754875749663	0.295157633747728	-0.472419403616619	Nonsignificant	None
Q99965	Disintegrin and metalloproteinase domain-containing protein 2	ADAM2	50201	543016.341014176	0.0924484149155457	0.00126064193558092	-3.43520760581952	Significant	down
Q99988	Growth/differentiation factor 15	GDF15	39807	28479.0561752478	1.39776401840865	0.407413558995957	0.483120814069104	Nonsignificant	None
Q9BPX5	Actin-related protein 2/3 complex subunit 5-like protein	ARPC5L	45470	34657.0356823699	1.31199911085098	0.43414077029549	0.391766742233957	Nonsignificant	None
Q9BQ04	RNA-binding protein 4B	RBM4B	159440	305934.392216441	0.521157490156256	0.176102645932742	-0.94020868412392	Nonsignificant	None
Q9BQ52	Zinc phosphodiesterase ELAC protein 2	ELAC2	38592	64967.7807260532	0.594017520203271	0.220014477709747	-0.751422611777792	Nonsignificant	None
Q9BQ67	Glutamate-rich WD repeat-containing protein 1	GRWD1	611510	1495314.56005288	0.408950742764368	0.110589970185254	-1.2900010107646	Nonsignificant	None
Q9BQ70	Ribosome quality control complex subunit TCF25	TCF25	262190	95633.2169668034	2.74162062425457	0.16815111891998	1.45502894990154	Nonsignificant	None
Q9BQ75	Protein CMSS1	CMSS1	5977	8146.56858982857	0.73368313715085	0.302616658151427	-0.44677096800536	Nonsignificant	None
Q9BQA1	Methylosome protein WDR77	WDR77	1467300	3037533.06049403	0.483056470753723	0.153369434860161	-1.0497362405797	Nonsignificant	None
Q9BQE3	Tubulin alpha-1C chain	TUBA1C	5530700	8112158.24981461	0.68177910608763	0.272397159283984	-0.552623707796784	Nonsignificant	None
Q9BQG0	Myb-binding protein 1A	MYBBP1A	494660	281063.657234042	1.75995717435675	0.314562782566187	0.815540323695052	Nonsignificant	None
Q9BR76	Coronin-1B	CORO1B	279470	132125.117856687	2.1151920583574	0.247794214998909	1.08078866526483	Nonsignificant	None
Q9BRA2	Thioredoxin domain-containing protein 17	TXNDC17	814930	141707.07407596	5.75080676327541	0.0390981865888469	2.52376436157559	Significant	up
Q9BRF8	Serine/threonine-protein phosphatase CPPED1	CPPED1	192400	13957.8926893558	13.7843157475142	0.0034150412096244	3.78495574873027	Significant	up
Q9BRJ2	Large ribosomal subunit protein mL45	MRPL45	89094	3722.24588778723	23.9355493123975	0.000482096621156014	4.58108301066629	Significant	up
Q9BRJ7	Tudor-interacting repair regulator protein	NUDT16L1	103220	109604.873792165	0.941746442733266	0.414841385112375	-0.0865894162084756	Nonsignificant	None
Q9BRK5	45 kDa calcium-binding protein	SDF4	223860	306072.033576497	0.731396453913684	0.301300859374892	-0.451274462921705	Nonsignificant	None
Q9BRP8	Partner of Y14 and mago	PYM1	37215	33981.5342384035	1.09515361310386	0.486961796394902	0.131133245460913	Nonsignificant	None
Q9BRR6	ADP-dependent glucokinase	ADPGK	348220	418281.505412796	0.832501546192789	0.357872462817069	-0.264475143204848	Nonsignificant	None
Q9BRX2	Protein pelota homolog	PELO	200430	339984.747134873	0.589526446962895	0.217307747861073	-0.762371558957368	Nonsignificant	None
Q9BRX8	Peroxiredoxin-like 2A	PRXL2A	139970	6966.55862227285	20.0916991572425	0.000929813274231831	4.32852767299881	Significant	up
Q9BS26	Endoplasmic reticulum resident protein 44	ERP44	1571300	1148987.72255851	1.36755160142278	0.416594908633391	0.451595270832982	Nonsignificant	None
Q9BS40	Latexin	LXN	679970	204471.534261426	3.32549957360142	0.121013651320499	1.73357108594272	Nonsignificant	None
Q9BSD7	Cancer-related nucleoside-triphosphatase	NTPCR	73048	146948.033555009	0.497100901814076	0.16171202115987	-1.00838937434369	Nonsignificant	None
Q9BSJ2	Gamma-tubulin complex component 2	TUBGCP2	49665	63608.3076005785	0.78079423700228	0.329366850853863	-0.356985690397059	Nonsignificant	None
Q9BSJ8	Extended synaptotagmin-1	ESYT1	3524900	3391271.35583756	1.0394037014857	0.461822593038466	0.0557561017993844	Nonsignificant	None
Q9BT09	Protein canopy homolog 3	CNPY3	172020	123654.880314789	1.39112988959342	0.409408364499463	0.476257130393221	Nonsignificant	None
Q9BT22	Chitobiosyldiphosphodolichol beta-mannosyltransferase	ALG1	409720	500506.336350774	0.818611014971951	0.350307527435522	-0.288750015525745	Nonsignificant	None
Q9BT40	Inositol polyphosphate 5-phosphatase K	INPP5K	18987	151140.801138249	0.125624582224045	0.00402329866144384	-2.99280929640117	Significant	down
Q9BT67	NEDD4 family-interacting protein 1	NDFIP1	12098	4495.68445333183	2.69102516548597	0.17325311774756	1.42815588259931	Nonsignificant	None
Q9BT78	COP9 signalosome complex subunit 4	COPS4	383160	209257.218472599	1.83104794566584	0.29954531431979	0.872669568343724	Nonsignificant	None
Q9BTD8	RNA-binding protein 42	RBM42	155620	285076.432269517	0.545888689433554	0.190983407760984	-0.873321289481302	Nonsignificant	None
Q9BTE3	Mini-chromosome maintenance complex-binding protein	MCMBP	41758	52930.5143993228	0.788921106735631	0.333908598685619	-0.342047059049268	Nonsignificant	None
Q9BTT0	Acidic leucine-rich nuclear phosphoprotein 32 family member E	ANP32E	459800	452405.974909719	1.01634378301868	0.451068368336983	0.0233884829801295	Nonsignificant	None
Q9BTV4	Transmembrane protein 43	TMEM43	1952400	1792937.53168134	1.08893922152944	0.484219404635526	0.122923433168634	Nonsignificant	None
Q9BTW9	Tubulin-specific chaperone D	TBCD	51552	167509.535187967	0.307755614879786	0.0585529858468105	-1.70014291653563	Nonsignificant	None
Q9BU23	Lipase maturation factor 2	LMF2	191470	141071.806260317	1.35725206244743	0.419782189289206	0.440688676153381	Nonsignificant	None
Q9BUF5	Tubulin beta-6 chain	TUBB6	2957000	4381336.2465162	0.674908254839205	0.268346122868402	-0.567236695367513	Nonsignificant	None
Q9BUI4	DNA-directed RNA polymerase III subunit RPC3	POLR3C	23502	36037.6844016993	0.652150669228121	0.254856394527708	-0.616722779761765	Nonsignificant	None
Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1	HNRNPUL1	56486000	81212637.5517215	0.69553214503132	0.280472644404038	-0.523810902326026	Nonsignificant	None
Q9BUL8	Programmed cell death protein 10	PDCD10	120720	58839.5638644897	2.05168074117653	0.258319588520892	1.03680625289643	Nonsignificant	None
Q9BUN8	Derlin-1	DERL1	5412.4	94868.7780286471	0.0570514358092147	0.000156529352137136	-4.13159299460577	Significant	down
Q9BUQ8	Probable ATP-dependent RNA helicase DDX23	DDX23	1355700	1103777.82967863	1.22823630222281	0.462309095682051	0.296588149672756	Nonsignificant	None
Q9BUR4	Telomerase Cajal body protein 1	WRAP53	13660	33853.4218955823	0.403504261463819	0.107561056458752	-1.30934418480375	Nonsignificant	None
Q9BV38	WD repeat-containing protein 18	WDR18	87286	88994.6682933406	0.98080032965898	0.434081408479924	-0.0279686309511483	Nonsignificant	None
Q9BV44	tRNA (guanine(6)-N2)-methyltransferase THUMP3	THUMPD3	310660	631350.330779249	0.492056446088443	0.158709704111793	-1.02310427155693	Nonsignificant	None
Q9BVA1	Tubulin beta-2B chain	TUBB2B	27972000	51374108.250999	0.544476604116161	0.190132269476991	-0.877058036488354	Nonsignificant	None
Q9BVC3	Sister chromatid cohesion protein DCC1	DSCC1	36170	85002.0100720283	0.425519349123045	0.119919503161156	-1.23270335957029	Nonsignificant	None
Q9BVG4	Protein PBDC1	PBDC1	84115	22068.1451357234	3.81160262825336	0.0938819480547078	1.93039772152207	Nonsignificant	None
Q9BVI4	Nucleolar complex protein 4 homolog	NOC4L	131170	215514.606456676	0.608636241211653	0.228814512894434	-0.716347853279936	Nonsignificant	None
Q9BVK6	Transmembrane emp24 domain-containing protein 9	TMED9	601430	679207.172890975	0.885488292828351	0.386074493455236	-0.175454861868538	Nonsignificant	None
Q9BVP2	Guanine nucleotide-binding protein-like 3	GNL3	149910	322409.004235434	0.464968403582583	0.142710511616868	-1.10479541209355	Nonsignificant	None
Q9BW27	Nuclear pore complex protein Nup85	NUP85	982980	1677954.05705007	0.585820568727686	0.215073375707347	-0.771469246360292	Nonsignificant	None
Q9BW92	Threonine--tRNA ligase, mitochondrial	TARS2	755140	1646084.78829867	0.458749151543089	0.139072068344209	-1.12422260519464	Nonsignificant	None
Q9BWD1	Acetyl-CoA acetyltransferase, cytosolic	ACAT2	353410	50955.8902723678	6.93560642569415	0.0247948439409064	2.79402203238189	Significant	up
Q9BWF3	RNA-binding protein 4	RBM4	3828500	5825723.50334842	0.657171593845728	0.257841512585273	-0.605657973551892	Nonsignificant	None
Q9BWH6	RNA polymerase II-associated protein 1	RPAP1	23008	57400.6822620597	0.400831472611392	0.106082027762095	-1.31893230392471	Nonsignificant	None
Q9BWJ5	Splicing factor 3B subunit 5	SF3B5	179550	156275.882648025	1.14892968100775	0.491001797385648	0.200290502104245	Nonsignificant	None
Q9BWU0	Kanadaptin	SLC4A1AP	167760	401288.091344362	0.41805377138899	0.115695179991843	-1.25823957667927	Nonsignificant	None
Q9BXB4	Oxysterol-binding protein-related protein 11	OSBPL11	45848	130367.543566743	0.351682625488204	0.0798978595693916	-1.50765403300114	Nonsignificant	None
Q9BXJ9	N-alpha-acetyltransferase 15, NatA auxiliary subunit	NAA15	629790	720245.473781472	0.874410215580311	0.380265686400517	-0.193617839027404	Nonsignificant	None
Q9BXK5	Bcl-2-like protein 13	BCL2L13	111960	140129.492333781	0.798975277333605	0.339496311618381	-0.323777232309861	Nonsignificant	None
Q9BXP5	Serrate RNA effector molecule homolog	SRRT	1141100	1562229.43663388	0.730430481747109	0.300744562505435	-0.453181122900665	Nonsignificant	None
Q9BXS5	AP-1 complex subunit mu-1	AP1M1	235800	540030.582280657	0.436641937951309	0.126270514981213	-1.19547739202384	Nonsignificant	None
Q9BXW7	Haloacid dehalogenase-like hydrolase domain-containing 5	HDHD5	403040	872233.298673911	0.46207820844808	0.141017830458724	-1.11379104110072	Nonsignificant	None
Q9BXW9	Fanconi anemia group D2 protein	FANCD2	58616	78453.4576724481	0.747143615323219	0.310330502553889	-0.420542511578227	Nonsignificant	None
Q9BY32	Inosine triphosphate pyrophosphatase	ITPA	102090	3785.45503544365	26.9690166820421	0.000302244006226721	4.75323101528166	Significant	up
Q9BY44	Eukaryotic translation initiation factor 2A	EIF2A	297540	390340.309321459	0.762257939789061	0.318925729022023	-0.391648822253655	Nonsignificant	None
Q9BY77	Polymerase delta-interacting protein 3	POLDIP3	53958	195789.540780981	0.275591841038944	0.0445214761035196	-1.8593949175378	Significant	down
Q9BYC9	Large ribosomal subunit protein bL20m	MRPL20	20927	18668.403542344	1.12098498152416	0.498201782289389	0.164766949663623	Nonsignificant	None
Q9BYD3	Large ribosomal subunit protein uL4m	MRPL4	217040	294954.846802756	0.735841442690855	0.303857175604429	-0.442533163505969	Nonsignificant	None
Q9BYD6	Large ribosomal subunit protein uL1m	MRPL1	120600	138890.720093278	0.868308551636898	0.37704631440948	-0.203720302429355	Nonsignificant	None
Q9BYG3	MKI67 FHA domain-interacting nucleolar phosphoprotein	NIFK	112470	18324.3001422044	6.13775146265804	0.0335092819195255	2.61771022761438	Significant	up
Q9BYJ9	YTH domain-containing family protein 1	YTHDF1	1032200	2300940.02825669	0.448599262616178	0.133167475663828	-1.15650084588729	Nonsignificant	None
Q9BZE1	Large ribosomal subunit protein mL37	MRPL37	374710	705443.733677005	0.531169223159568	0.182118997230748	-0.912756537964182	Nonsignificant	None
Q9BZE4	GTP-binding protein 4	GTPBP4	91811	28962.9184948287	3.16994987975375	0.131737014059349	1.66446003001694	Nonsignificant	None
Q9BZF1	Oxysterol-binding protein-related protein 8	OSBPL8	372130	586553.361979534	0.634435030334008	0.24428799723981	-0.656455663230878	Nonsignificant	None
